pharmacy,commercial_name,formal_name,registro_sanitario,registro_sanitario_key,digemid_item,digemid_producto,digemid_distribuidor,digemid_fabricante,digemid_forma_farmaceutica,digemid_codigo_atc,digemid_grupo_atc_3,digemid_grupo_atc_4,digemid_clasificacion,digemid_composicion,component_id,ingredient,amount,unit,amount_mg,component_match_score,component_match_method,price,currency,availability,url,sku,brand,source_strategy,regulatory_status
Farmacia Universal,Maddre Polvo con DHA Sabor Vainilla - Lata 400 g,Maddre Polvo con DHA Sabor Vainilla 400 g Precio + Delivery Gratis,DE1761,DE1761,DE1761,GESTAVIT DHA,UNIMED DEL PERU S.A.,PROCAPS S.A.,CAPSULA BLANDA,A11AA03,A11,A11A,"Multivitamínicos con otros minerales, incl. combinaciones",PALMITATO DE VITAMINA A 1.567100 mg NICOTINAMIDA 17.000000 mg CLORHIDRATO DE PIRIDOXINA 4.000000 mg ACIDO FOLICO 0.600000 mg ACIDO DOCOSAHEXANOICO(DHA) 300.000000 mg VITAMINA B12 2.200000 mg FUMARATO FERROSO 91.269200 mg CARBONATO DE CALCIO 312.500000 mg OXIDO DE ZINC 18.671000 mg VITAMINA D3 0.400000 mg DL-ALFA ACETATO DE TOCOFERILO 10.000000 mg ASCORBATO DE SODIO 78.733300 mg MONONITRATO DE TIAMINA 3.000000 mg RIBOFLAVINA 3.400000 mg,COMP_94DFE28A9A5C,VITAMINA D3,0.4,mg,0.4,100.0,exact_translated,64.9,PEN,available,https://www.farmaciauniversal.com/maddre-polvo-con-dha-sabor-vainilla-lata-400-g/p,5037,Maddre,vtex_catalog_api_exhaustive,digemid_match
Farmacia Universal,Maddre Polvo con DHA Sabor Vainilla - Lata 400 g,Maddre Polvo con DHA Sabor Vainilla 400 g Precio + Delivery Gratis,DE1761,DE1761,DE1761,GESTAVIT DHA,UNIMED DEL PERU S.A.,PROCAPS S.A.,CAPSULA BLANDA,A11AA03,A11,A11A,"Multivitamínicos con otros minerales, incl. combinaciones",PALMITATO DE VITAMINA A 1.567100 mg NICOTINAMIDA 17.000000 mg CLORHIDRATO DE PIRIDOXINA 4.000000 mg ACIDO FOLICO 0.600000 mg ACIDO DOCOSAHEXANOICO(DHA) 300.000000 mg VITAMINA B12 2.200000 mg FUMARATO FERROSO 91.269200 mg CARBONATO DE CALCIO 312.500000 mg OXIDO DE ZINC 18.671000 mg VITAMINA D3 0.400000 mg DL-ALFA ACETATO DE TOCOFERILO 10.000000 mg ASCORBATO DE SODIO 78.733300 mg MONONITRATO DE TIAMINA 3.000000 mg RIBOFLAVINA 3.400000 mg,COMP_D4790F9775EF,DL-ALFA ACETATO DE TOCOFERILO,10.0,mg,10.0,100.0,manual_alias,64.9,PEN,available,https://www.farmaciauniversal.com/maddre-polvo-con-dha-sabor-vainilla-lata-400-g/p,5037,Maddre,vtex_catalog_api_exhaustive,digemid_match
Farmacia Universal,Maddre Polvo con DHA Sabor Vainilla - Lata 400 g,Maddre Polvo con DHA Sabor Vainilla 400 g Precio + Delivery Gratis,DE1761,DE1761,DE1761,GESTAVIT DHA,UNIMED DEL PERU S.A.,PROCAPS S.A.,CAPSULA BLANDA,A11AA03,A11,A11A,"Multivitamínicos con otros minerales, incl. combinaciones",PALMITATO DE VITAMINA A 1.567100 mg NICOTINAMIDA 17.000000 mg CLORHIDRATO DE PIRIDOXINA 4.000000 mg ACIDO FOLICO 0.600000 mg ACIDO DOCOSAHEXANOICO(DHA) 300.000000 mg VITAMINA B12 2.200000 mg FUMARATO FERROSO 91.269200 mg CARBONATO DE CALCIO 312.500000 mg OXIDO DE ZINC 18.671000 mg VITAMINA D3 0.400000 mg DL-ALFA ACETATO DE TOCOFERILO 10.000000 mg ASCORBATO DE SODIO 78.733300 mg MONONITRATO DE TIAMINA 3.000000 mg RIBOFLAVINA 3.400000 mg,COMP_D7EB3863136A,ASCORBATO DE SODIO,78.7333,mg,78.7333,100.0,exact_es,64.9,PEN,available,https://www.farmaciauniversal.com/maddre-polvo-con-dha-sabor-vainilla-lata-400-g/p,5037,Maddre,vtex_catalog_api_exhaustive,digemid_match
Farmacia Universal,Maddre Polvo con DHA Sabor Vainilla - Lata 400 g,Maddre Polvo con DHA Sabor Vainilla 400 g Precio + Delivery Gratis,DE1761,DE1761,DE1761,GESTAVIT DHA,UNIMED DEL PERU S.A.,PROCAPS S.A.,CAPSULA BLANDA,A11AA03,A11,A11A,"Multivitamínicos con otros minerales, incl. combinaciones",PALMITATO DE VITAMINA A 1.567100 mg NICOTINAMIDA 17.000000 mg CLORHIDRATO DE PIRIDOXINA 4.000000 mg ACIDO FOLICO 0.600000 mg ACIDO DOCOSAHEXANOICO(DHA) 300.000000 mg VITAMINA B12 2.200000 mg FUMARATO FERROSO 91.269200 mg CARBONATO DE CALCIO 312.500000 mg OXIDO DE ZINC 18.671000 mg VITAMINA D3 0.400000 mg DL-ALFA ACETATO DE TOCOFERILO 10.000000 mg ASCORBATO DE SODIO 78.733300 mg MONONITRATO DE TIAMINA 3.000000 mg RIBOFLAVINA 3.400000 mg,COMP_4F4F134A6B55,MONONITRATO DE TIAMINA,3.0,mg,3.0,100.0,manual_alias,64.9,PEN,available,https://www.farmaciauniversal.com/maddre-polvo-con-dha-sabor-vainilla-lata-400-g/p,5037,Maddre,vtex_catalog_api_exhaustive,digemid_match
Farmacia Universal,Maddre Polvo con DHA Sabor Vainilla - Lata 400 g,Maddre Polvo con DHA Sabor Vainilla 400 g Precio + Delivery Gratis,DE1761,DE1761,DE1761,GESTAVIT DHA,UNIMED DEL PERU S.A.,PROCAPS S.A.,CAPSULA BLANDA,A11AA03,A11,A11A,"Multivitamínicos con otros minerales, incl. combinaciones",PALMITATO DE VITAMINA A 1.567100 mg NICOTINAMIDA 17.000000 mg CLORHIDRATO DE PIRIDOXINA 4.000000 mg ACIDO FOLICO 0.600000 mg ACIDO DOCOSAHEXANOICO(DHA) 300.000000 mg VITAMINA B12 2.200000 mg FUMARATO FERROSO 91.269200 mg CARBONATO DE CALCIO 312.500000 mg OXIDO DE ZINC 18.671000 mg VITAMINA D3 0.400000 mg DL-ALFA ACETATO DE TOCOFERILO 10.000000 mg ASCORBATO DE SODIO 78.733300 mg MONONITRATO DE TIAMINA 3.000000 mg RIBOFLAVINA 3.400000 mg,COMP_586F3B3DE0F3,RIBOFLAVINA,3.4,mg,3.4,100.0,manual_alias,64.9,PEN,available,https://www.farmaciauniversal.com/maddre-polvo-con-dha-sabor-vainilla-lata-400-g/p,5037,Maddre,vtex_catalog_api_exhaustive,digemid_match
Farmacia Universal,Supradyn Pronatal Comprimidos - Caja 30 und,Supradyn Pronatal Comprimidos 30 und Precio + Delivery Gratis,DE0295,DE0295,DE0295,SUPRADYN PRONATAL,BAYER S.A.,BAYER S.A.,COMPRIMIDO RECUBIERTO,A11AA03,A11,A11A,"Multivitamínicos con otros minerales, incl. combinaciones","ACIDO FOLICO 0.800000 mg FOSFATO MONO POTASICO-PIROFOSFATO FERRICO-FOSFATO TRI CALCICO 125.000000 mg MAGNESIO 100.000000 mg MANGANESO 1.000000 mg NICOTINAMIDA 19.000000 mg PANTOTENATO DE CALCIO 10.000000 mg VITAMINA E (TOCOFEROL) 15.000000 mg VITAMINA D3 500.000000 UI ZINC 7.500000 mg VITAMINA A 4,000.000000 UI VITAMINA C 100.000000 mg VITAMINA B1 1.600000 mg VITAMINA B12 4.000000 MCG VITAMINA B2 1.800000 mg VITAMINA B6 2.600000 mg BIOTINA 0.200000 mg CALCIO 125.000000 mg COBRE 1.000000 mg HIERRO 60.000000 mg",COMP_A9136ADF22F7,ACIDO FOLICO,0.8,mg,0.8,100.0,manual_alias,58.5,PEN,available,https://www.farmaciauniversal.com/supradyn-pronatal-comprimidos-caja-30-und/p,12972,Supradyn,vtex_catalog_api_exhaustive,digemid_match
Farmacia Universal,Supradyn Pronatal Comprimidos - Caja 30 und,Supradyn Pronatal Comprimidos 30 und Precio + Delivery Gratis,DE0295,DE0295,DE0295,SUPRADYN PRONATAL,BAYER S.A.,BAYER S.A.,COMPRIMIDO RECUBIERTO,A11AA03,A11,A11A,"Multivitamínicos con otros minerales, incl. combinaciones","ACIDO FOLICO 0.800000 mg FOSFATO MONO POTASICO-PIROFOSFATO FERRICO-FOSFATO TRI CALCICO 125.000000 mg MAGNESIO 100.000000 mg MANGANESO 1.000000 mg NICOTINAMIDA 19.000000 mg PANTOTENATO DE CALCIO 10.000000 mg VITAMINA E (TOCOFEROL) 15.000000 mg VITAMINA D3 500.000000 UI ZINC 7.500000 mg VITAMINA A 4,000.000000 UI VITAMINA C 100.000000 mg VITAMINA B1 1.600000 mg VITAMINA B12 4.000000 MCG VITAMINA B2 1.800000 mg VITAMINA B6 2.600000 mg BIOTINA 0.200000 mg CALCIO 125.000000 mg COBRE 1.000000 mg HIERRO 60.000000 mg",COMP_83336712C554,MAGNESIO,100.0,mg,100.0,100.0,exact_translated,58.5,PEN,available,https://www.farmaciauniversal.com/supradyn-pronatal-comprimidos-caja-30-und/p,12972,Supradyn,vtex_catalog_api_exhaustive,digemid_match
Farmacia Universal,Supradyn Pronatal Comprimidos - Caja 30 und,Supradyn Pronatal Comprimidos 30 und Precio + Delivery Gratis,DE0295,DE0295,DE0295,SUPRADYN PRONATAL,BAYER S.A.,BAYER S.A.,COMPRIMIDO RECUBIERTO,A11AA03,A11,A11A,"Multivitamínicos con otros minerales, incl. combinaciones","ACIDO FOLICO 0.800000 mg FOSFATO MONO POTASICO-PIROFOSFATO FERRICO-FOSFATO TRI CALCICO 125.000000 mg MAGNESIO 100.000000 mg MANGANESO 1.000000 mg NICOTINAMIDA 19.000000 mg PANTOTENATO DE CALCIO 10.000000 mg VITAMINA E (TOCOFEROL) 15.000000 mg VITAMINA D3 500.000000 UI ZINC 7.500000 mg VITAMINA A 4,000.000000 UI VITAMINA C 100.000000 mg VITAMINA B1 1.600000 mg VITAMINA B12 4.000000 MCG VITAMINA B2 1.800000 mg VITAMINA B6 2.600000 mg BIOTINA 0.200000 mg CALCIO 125.000000 mg COBRE 1.000000 mg HIERRO 60.000000 mg",COMP_5FCBE278ABF3,MANGANESO,1.0,mg,1.0,100.0,exact_translated,58.5,PEN,available,https://www.farmaciauniversal.com/supradyn-pronatal-comprimidos-caja-30-und/p,12972,Supradyn,vtex_catalog_api_exhaustive,digemid_match
Farmacia Universal,Supradyn Pronatal Comprimidos - Caja 30 und,Supradyn Pronatal Comprimidos 30 und Precio + Delivery Gratis,DE0295,DE0295,DE0295,SUPRADYN PRONATAL,BAYER S.A.,BAYER S.A.,COMPRIMIDO RECUBIERTO,A11AA03,A11,A11A,"Multivitamínicos con otros minerales, incl. combinaciones","ACIDO FOLICO 0.800000 mg FOSFATO MONO POTASICO-PIROFOSFATO FERRICO-FOSFATO TRI CALCICO 125.000000 mg MAGNESIO 100.000000 mg MANGANESO 1.000000 mg NICOTINAMIDA 19.000000 mg PANTOTENATO DE CALCIO 10.000000 mg VITAMINA E (TOCOFEROL) 15.000000 mg VITAMINA D3 500.000000 UI ZINC 7.500000 mg VITAMINA A 4,000.000000 UI VITAMINA C 100.000000 mg VITAMINA B1 1.600000 mg VITAMINA B12 4.000000 MCG VITAMINA B2 1.800000 mg VITAMINA B6 2.600000 mg BIOTINA 0.200000 mg CALCIO 125.000000 mg COBRE 1.000000 mg HIERRO 60.000000 mg",COMP_7A51909809FD,NICOTINAMIDA,19.0,mg,19.0,100.0,manual_alias,58.5,PEN,available,https://www.farmaciauniversal.com/supradyn-pronatal-comprimidos-caja-30-und/p,12972,Supradyn,vtex_catalog_api_exhaustive,digemid_match
Farmacia Universal,Supradyn Pronatal Comprimidos - Caja 30 und,Supradyn Pronatal Comprimidos 30 und Precio + Delivery Gratis,DE0295,DE0295,DE0295,SUPRADYN PRONATAL,BAYER S.A.,BAYER S.A.,COMPRIMIDO RECUBIERTO,A11AA03,A11,A11A,"Multivitamínicos con otros minerales, incl. combinaciones","ACIDO FOLICO 0.800000 mg FOSFATO MONO POTASICO-PIROFOSFATO FERRICO-FOSFATO TRI CALCICO 125.000000 mg MAGNESIO 100.000000 mg MANGANESO 1.000000 mg NICOTINAMIDA 19.000000 mg PANTOTENATO DE CALCIO 10.000000 mg VITAMINA E (TOCOFEROL) 15.000000 mg VITAMINA D3 500.000000 UI ZINC 7.500000 mg VITAMINA A 4,000.000000 UI VITAMINA C 100.000000 mg VITAMINA B1 1.600000 mg VITAMINA B12 4.000000 MCG VITAMINA B2 1.800000 mg VITAMINA B6 2.600000 mg BIOTINA 0.200000 mg CALCIO 125.000000 mg COBRE 1.000000 mg HIERRO 60.000000 mg",COMP_CCEF1C481D8D,PANTOTENATO DE CALCIO,10.0,mg,10.0,100.0,exact_translated,58.5,PEN,available,https://www.farmaciauniversal.com/supradyn-pronatal-comprimidos-caja-30-und/p,12972,Supradyn,vtex_catalog_api_exhaustive,digemid_match
Farmacia Universal,Supradyn Pronatal Comprimidos - Caja 30 und,Supradyn Pronatal Comprimidos 30 und Precio + Delivery Gratis,DE0295,DE0295,DE0295,SUPRADYN PRONATAL,BAYER S.A.,BAYER S.A.,COMPRIMIDO RECUBIERTO,A11AA03,A11,A11A,"Multivitamínicos con otros minerales, incl. combinaciones","ACIDO FOLICO 0.800000 mg FOSFATO MONO POTASICO-PIROFOSFATO FERRICO-FOSFATO TRI CALCICO 125.000000 mg MAGNESIO 100.000000 mg MANGANESO 1.000000 mg NICOTINAMIDA 19.000000 mg PANTOTENATO DE CALCIO 10.000000 mg VITAMINA E (TOCOFEROL) 15.000000 mg VITAMINA D3 500.000000 UI ZINC 7.500000 mg VITAMINA A 4,000.000000 UI VITAMINA C 100.000000 mg VITAMINA B1 1.600000 mg VITAMINA B12 4.000000 MCG VITAMINA B2 1.800000 mg VITAMINA B6 2.600000 mg BIOTINA 0.200000 mg CALCIO 125.000000 mg COBRE 1.000000 mg HIERRO 60.000000 mg",COMP_5A316FA3FF05,VITAMINA E (TOCOFEROL),15.0,mg,15.0,88.88888888888889,fuzzy_translated,58.5,PEN,available,https://www.farmaciauniversal.com/supradyn-pronatal-comprimidos-caja-30-und/p,12972,Supradyn,vtex_catalog_api_exhaustive,digemid_match
Farmacia Universal,Supradyn Pronatal Comprimidos - Caja 30 und,Supradyn Pronatal Comprimidos 30 und Precio + Delivery Gratis,DE0295,DE0295,DE0295,SUPRADYN PRONATAL,BAYER S.A.,BAYER S.A.,COMPRIMIDO RECUBIERTO,A11AA03,A11,A11A,"Multivitamínicos con otros minerales, incl. combinaciones","ACIDO FOLICO 0.800000 mg FOSFATO MONO POTASICO-PIROFOSFATO FERRICO-FOSFATO TRI CALCICO 125.000000 mg MAGNESIO 100.000000 mg MANGANESO 1.000000 mg NICOTINAMIDA 19.000000 mg PANTOTENATO DE CALCIO 10.000000 mg VITAMINA E (TOCOFEROL) 15.000000 mg VITAMINA D3 500.000000 UI ZINC 7.500000 mg VITAMINA A 4,000.000000 UI VITAMINA C 100.000000 mg VITAMINA B1 1.600000 mg VITAMINA B12 4.000000 MCG VITAMINA B2 1.800000 mg VITAMINA B6 2.600000 mg BIOTINA 0.200000 mg CALCIO 125.000000 mg COBRE 1.000000 mg HIERRO 60.000000 mg",COMP_94DFE28A9A5C,VITAMINA D3,500.0,ui,,100.0,exact_translated,58.5,PEN,available,https://www.farmaciauniversal.com/supradyn-pronatal-comprimidos-caja-30-und/p,12972,Supradyn,vtex_catalog_api_exhaustive,digemid_match
Farmacia Universal,Supradyn Pronatal Comprimidos - Caja 30 und,Supradyn Pronatal Comprimidos 30 und Precio + Delivery Gratis,DE0295,DE0295,DE0295,SUPRADYN PRONATAL,BAYER S.A.,BAYER S.A.,COMPRIMIDO RECUBIERTO,A11AA03,A11,A11A,"Multivitamínicos con otros minerales, incl. combinaciones","ACIDO FOLICO 0.800000 mg FOSFATO MONO POTASICO-PIROFOSFATO FERRICO-FOSFATO TRI CALCICO 125.000000 mg MAGNESIO 100.000000 mg MANGANESO 1.000000 mg NICOTINAMIDA 19.000000 mg PANTOTENATO DE CALCIO 10.000000 mg VITAMINA E (TOCOFEROL) 15.000000 mg VITAMINA D3 500.000000 UI ZINC 7.500000 mg VITAMINA A 4,000.000000 UI VITAMINA C 100.000000 mg VITAMINA B1 1.600000 mg VITAMINA B12 4.000000 MCG VITAMINA B2 1.800000 mg VITAMINA B6 2.600000 mg BIOTINA 0.200000 mg CALCIO 125.000000 mg COBRE 1.000000 mg HIERRO 60.000000 mg",COMP_723DBC80CC4E,ZINC,7.5,mg,7.5,100.0,exact_es,58.5,PEN,available,https://www.farmaciauniversal.com/supradyn-pronatal-comprimidos-caja-30-und/p,12972,Supradyn,vtex_catalog_api_exhaustive,digemid_match
Farmacia Universal,Supradyn Pronatal Comprimidos - Caja 30 und,Supradyn Pronatal Comprimidos 30 und Precio + Delivery Gratis,DE0295,DE0295,DE0295,SUPRADYN PRONATAL,BAYER S.A.,BAYER S.A.,COMPRIMIDO RECUBIERTO,A11AA03,A11,A11A,"Multivitamínicos con otros minerales, incl. combinaciones","ACIDO FOLICO 0.800000 mg FOSFATO MONO POTASICO-PIROFOSFATO FERRICO-FOSFATO TRI CALCICO 125.000000 mg MAGNESIO 100.000000 mg MANGANESO 1.000000 mg NICOTINAMIDA 19.000000 mg PANTOTENATO DE CALCIO 10.000000 mg VITAMINA E (TOCOFEROL) 15.000000 mg VITAMINA D3 500.000000 UI ZINC 7.500000 mg VITAMINA A 4,000.000000 UI VITAMINA C 100.000000 mg VITAMINA B1 1.600000 mg VITAMINA B12 4.000000 MCG VITAMINA B2 1.800000 mg VITAMINA B6 2.600000 mg BIOTINA 0.200000 mg CALCIO 125.000000 mg COBRE 1.000000 mg HIERRO 60.000000 mg",COMP_90C4121BAE0C,VITAMINA A 4,0.0,ui,,100.0,exact_translated,58.5,PEN,available,https://www.farmaciauniversal.com/supradyn-pronatal-comprimidos-caja-30-und/p,12972,Supradyn,vtex_catalog_api_exhaustive,digemid_match
Farmacia Universal,Supradyn Pronatal Comprimidos - Caja 30 und,Supradyn Pronatal Comprimidos 30 und Precio + Delivery Gratis,DE0295,DE0295,DE0295,SUPRADYN PRONATAL,BAYER S.A.,BAYER S.A.,COMPRIMIDO RECUBIERTO,A11AA03,A11,A11A,"Multivitamínicos con otros minerales, incl. combinaciones","ACIDO FOLICO 0.800000 mg FOSFATO MONO POTASICO-PIROFOSFATO FERRICO-FOSFATO TRI CALCICO 125.000000 mg MAGNESIO 100.000000 mg MANGANESO 1.000000 mg NICOTINAMIDA 19.000000 mg PANTOTENATO DE CALCIO 10.000000 mg VITAMINA E (TOCOFEROL) 15.000000 mg VITAMINA D3 500.000000 UI ZINC 7.500000 mg VITAMINA A 4,000.000000 UI VITAMINA C 100.000000 mg VITAMINA B1 1.600000 mg VITAMINA B12 4.000000 MCG VITAMINA B2 1.800000 mg VITAMINA B6 2.600000 mg BIOTINA 0.200000 mg CALCIO 125.000000 mg COBRE 1.000000 mg HIERRO 60.000000 mg",COMP_1BCB25859985,VITAMINA C,100.0,mg,100.0,100.0,exact_translated,58.5,PEN,available,https://www.farmaciauniversal.com/supradyn-pronatal-comprimidos-caja-30-und/p,12972,Supradyn,vtex_catalog_api_exhaustive,digemid_match
Farmacia Universal,Supradyn Pronatal Comprimidos - Caja 30 und,Supradyn Pronatal Comprimidos 30 und Precio + Delivery Gratis,DE0295,DE0295,DE0295,SUPRADYN PRONATAL,BAYER S.A.,BAYER S.A.,COMPRIMIDO RECUBIERTO,A11AA03,A11,A11A,"Multivitamínicos con otros minerales, incl. combinaciones","ACIDO FOLICO 0.800000 mg FOSFATO MONO POTASICO-PIROFOSFATO FERRICO-FOSFATO TRI CALCICO 125.000000 mg MAGNESIO 100.000000 mg MANGANESO 1.000000 mg NICOTINAMIDA 19.000000 mg PANTOTENATO DE CALCIO 10.000000 mg VITAMINA E (TOCOFEROL) 15.000000 mg VITAMINA D3 500.000000 UI ZINC 7.500000 mg VITAMINA A 4,000.000000 UI VITAMINA C 100.000000 mg VITAMINA B1 1.600000 mg VITAMINA B12 4.000000 MCG VITAMINA B2 1.800000 mg VITAMINA B6 2.600000 mg BIOTINA 0.200000 mg CALCIO 125.000000 mg COBRE 1.000000 mg HIERRO 60.000000 mg",COMP_06B36D3A8FF3,VITAMINA B1,1.6,mg,1.6,95.23809523809523,fuzzy_translated,58.5,PEN,available,https://www.farmaciauniversal.com/supradyn-pronatal-comprimidos-caja-30-und/p,12972,Supradyn,vtex_catalog_api_exhaustive,digemid_match
Farmacia Universal,Supradyn Pronatal Comprimidos - Caja 30 und,Supradyn Pronatal Comprimidos 30 und Precio + Delivery Gratis,DE0295,DE0295,DE0295,SUPRADYN PRONATAL,BAYER S.A.,BAYER S.A.,COMPRIMIDO RECUBIERTO,A11AA03,A11,A11A,"Multivitamínicos con otros minerales, incl. combinaciones","ACIDO FOLICO 0.800000 mg FOSFATO MONO POTASICO-PIROFOSFATO FERRICO-FOSFATO TRI CALCICO 125.000000 mg MAGNESIO 100.000000 mg MANGANESO 1.000000 mg NICOTINAMIDA 19.000000 mg PANTOTENATO DE CALCIO 10.000000 mg VITAMINA E (TOCOFEROL) 15.000000 mg VITAMINA D3 500.000000 UI ZINC 7.500000 mg VITAMINA A 4,000.000000 UI VITAMINA C 100.000000 mg VITAMINA B1 1.600000 mg VITAMINA B12 4.000000 MCG VITAMINA B2 1.800000 mg VITAMINA B6 2.600000 mg BIOTINA 0.200000 mg CALCIO 125.000000 mg COBRE 1.000000 mg HIERRO 60.000000 mg",COMP_06B36D3A8FF3,VITAMINA B12,4.0,mcg,0.004,100.0,exact_translated,58.5,PEN,available,https://www.farmaciauniversal.com/supradyn-pronatal-comprimidos-caja-30-und/p,12972,Supradyn,vtex_catalog_api_exhaustive,digemid_match
Farmacia Universal,Supradyn Pronatal Comprimidos - Caja 30 und,Supradyn Pronatal Comprimidos 30 und Precio + Delivery Gratis,DE0295,DE0295,DE0295,SUPRADYN PRONATAL,BAYER S.A.,BAYER S.A.,COMPRIMIDO RECUBIERTO,A11AA03,A11,A11A,"Multivitamínicos con otros minerales, incl. combinaciones","ACIDO FOLICO 0.800000 mg FOSFATO MONO POTASICO-PIROFOSFATO FERRICO-FOSFATO TRI CALCICO 125.000000 mg MAGNESIO 100.000000 mg MANGANESO 1.000000 mg NICOTINAMIDA 19.000000 mg PANTOTENATO DE CALCIO 10.000000 mg VITAMINA E (TOCOFEROL) 15.000000 mg VITAMINA D3 500.000000 UI ZINC 7.500000 mg VITAMINA A 4,000.000000 UI VITAMINA C 100.000000 mg VITAMINA B1 1.600000 mg VITAMINA B12 4.000000 MCG VITAMINA B2 1.800000 mg VITAMINA B6 2.600000 mg BIOTINA 0.200000 mg CALCIO 125.000000 mg COBRE 1.000000 mg HIERRO 60.000000 mg",COMP_06B36D3A8FF3,VITAMINA B2,1.8,mg,1.8,95.23809523809523,fuzzy_translated,58.5,PEN,available,https://www.farmaciauniversal.com/supradyn-pronatal-comprimidos-caja-30-und/p,12972,Supradyn,vtex_catalog_api_exhaustive,digemid_match
Farmacia Universal,Supradyn Pronatal Comprimidos - Caja 30 und,Supradyn Pronatal Comprimidos 30 und Precio + Delivery Gratis,DE0295,DE0295,DE0295,SUPRADYN PRONATAL,BAYER S.A.,BAYER S.A.,COMPRIMIDO RECUBIERTO,A11AA03,A11,A11A,"Multivitamínicos con otros minerales, incl. combinaciones","ACIDO FOLICO 0.800000 mg FOSFATO MONO POTASICO-PIROFOSFATO FERRICO-FOSFATO TRI CALCICO 125.000000 mg MAGNESIO 100.000000 mg MANGANESO 1.000000 mg NICOTINAMIDA 19.000000 mg PANTOTENATO DE CALCIO 10.000000 mg VITAMINA E (TOCOFEROL) 15.000000 mg VITAMINA D3 500.000000 UI ZINC 7.500000 mg VITAMINA A 4,000.000000 UI VITAMINA C 100.000000 mg VITAMINA B1 1.600000 mg VITAMINA B12 4.000000 MCG VITAMINA B2 1.800000 mg VITAMINA B6 2.600000 mg BIOTINA 0.200000 mg CALCIO 125.000000 mg COBRE 1.000000 mg HIERRO 60.000000 mg",COMP_FB0BFF3E6E21,VITAMINA B6,2.6,mg,2.6,100.0,exact_translated,58.5,PEN,available,https://www.farmaciauniversal.com/supradyn-pronatal-comprimidos-caja-30-und/p,12972,Supradyn,vtex_catalog_api_exhaustive,digemid_match
Farmacia Universal,Supradyn Pronatal Comprimidos - Caja 30 und,Supradyn Pronatal Comprimidos 30 und Precio + Delivery Gratis,DE0295,DE0295,DE0295,SUPRADYN PRONATAL,BAYER S.A.,BAYER S.A.,COMPRIMIDO RECUBIERTO,A11AA03,A11,A11A,"Multivitamínicos con otros minerales, incl. combinaciones","ACIDO FOLICO 0.800000 mg FOSFATO MONO POTASICO-PIROFOSFATO FERRICO-FOSFATO TRI CALCICO 125.000000 mg MAGNESIO 100.000000 mg MANGANESO 1.000000 mg NICOTINAMIDA 19.000000 mg PANTOTENATO DE CALCIO 10.000000 mg VITAMINA E (TOCOFEROL) 15.000000 mg VITAMINA D3 500.000000 UI ZINC 7.500000 mg VITAMINA A 4,000.000000 UI VITAMINA C 100.000000 mg VITAMINA B1 1.600000 mg VITAMINA B12 4.000000 MCG VITAMINA B2 1.800000 mg VITAMINA B6 2.600000 mg BIOTINA 0.200000 mg CALCIO 125.000000 mg COBRE 1.000000 mg HIERRO 60.000000 mg",COMP_641FDABDC956,BIOTINA,0.2,mg,0.2,100.0,manual_alias,58.5,PEN,available,https://www.farmaciauniversal.com/supradyn-pronatal-comprimidos-caja-30-und/p,12972,Supradyn,vtex_catalog_api_exhaustive,digemid_match
Farmacia Universal,Supradyn Pronatal Comprimidos - Caja 30 und,Supradyn Pronatal Comprimidos 30 und Precio + Delivery Gratis,DE0295,DE0295,DE0295,SUPRADYN PRONATAL,BAYER S.A.,BAYER S.A.,COMPRIMIDO RECUBIERTO,A11AA03,A11,A11A,"Multivitamínicos con otros minerales, incl. combinaciones","ACIDO FOLICO 0.800000 mg FOSFATO MONO POTASICO-PIROFOSFATO FERRICO-FOSFATO TRI CALCICO 125.000000 mg MAGNESIO 100.000000 mg MANGANESO 1.000000 mg NICOTINAMIDA 19.000000 mg PANTOTENATO DE CALCIO 10.000000 mg VITAMINA E (TOCOFEROL) 15.000000 mg VITAMINA D3 500.000000 UI ZINC 7.500000 mg VITAMINA A 4,000.000000 UI VITAMINA C 100.000000 mg VITAMINA B1 1.600000 mg VITAMINA B12 4.000000 MCG VITAMINA B2 1.800000 mg VITAMINA B6 2.600000 mg BIOTINA 0.200000 mg CALCIO 125.000000 mg COBRE 1.000000 mg HIERRO 60.000000 mg",COMP_275450118D60,CALCIO,125.0,mg,125.0,100.0,exact_translated,58.5,PEN,available,https://www.farmaciauniversal.com/supradyn-pronatal-comprimidos-caja-30-und/p,12972,Supradyn,vtex_catalog_api_exhaustive,digemid_match
